[INFO    ] Enabling application logging...
[INFO    ] Installation successful
[INFO    ] JS: starting app: 00257B31-F773-4209-B559-BAD6E88B2C45 wearable_gestures
[INFO    ] app is ready: 1
[INFO    ] JS: wearable_gestures: Hello world! - Sent from your javascript application.
[INFO    ] Displaying logs ... Ctrl-C to interrupt.
[INFO    ] JS: wearable_gestures: undefinedundefined
-1664,-408,200
-1328,-312,248
-1176,40,152
-1064,104,240
-1008,152,224
-1000,176,248
-992,208,272
-968,208,232
-976,216,208
-960,232,248
-952,208,208
-960,224,232
-936,232,256
-944,232,256
-968,216,272
-968,208,256
-968,216,256
-968,184,224
-960,200,248
-960,216,240
-952,232,232
-968,248,224
-952,248,240
-952,248,224

[INFO    ] JS: wearable_gestures: undefinedundefined
-952,256,152
-904,248,152
-920,288,136
-936,320,64
-976,368,152
-1016,424,136
-1024,480,184
-1024,528,208
-1032,584,216
-1080,632,256
-1112,656,224
-1160,696,232
-1160,696,352
-1136,752,448
-1048,752,312
-960,688,248
-808,536,600
-688,312,336
-616,224,280
-1800,-248,-2016
-1080,424,1296
-1192,976,328
-1296,2504,1584
-1208,2824,1128

[INFO    ] JS: wearable_gestures: undefinedundefined
-88,-176,-776
-136,-1072,-328
0,-1592,304
-176,-1824,552
-1368,1128,-2624
-2184,2600,1144
-1208,2472,-416
-328,1144,-664
48,-392,-672
80,-1264,-272
32,-1944,840
-888,-224,-1104
-2000,1928,24
-1696,2640,-80
-728,952,264
-144,128,-176
176,-16,-104
144,456,240
48,776,80
-72,712,104
-192,728,192
-240,640,240
-344,552,136
-456,512,144

[INFO    ] JS: wearable_gestures: undefinedundefined
-960,448,136
-1312,648,96
-1504,928,408
-1584,768,760
-1456,224,408
-1312,32,184
-1216,-48,-24
-1088,152,32
-1032,272,160
-952,208,272
-936,168,408
-976,160,456
-952,120,536
-952,56,528
-1040,-96,520
-1024,-168,440
-1032,-232,64
-960,-608,16
-912,-584,168
-856,-576,264
-808,-432,360
-792,-384,224
-784,-400,96
-784,-424,64

[INFO    ] Disabling application logging...


