[INFO    ] Enabling application logging...
[INFO    ] Installation successful
[INFO    ] JS: starting app: 00257B31-F773-4209-B559-BAD6E88B2C45 wearable_gestures
[INFO    ] app is ready: 1
[INFO    ] JS: wearable_gestures: Hello world! - Sent from your javascript application.
[INFO    ] Displaying logs ... Ctrl-C to interrupt.
[INFO    ] JS: wearable_gestures: undefinedundefined
176,944,-768
72,808,-552
-48,800,-648
-192,928,-936
-440,992,-1248
-592,768,-1040
-456,424,-656
-320,216,-912
-200,152,-792
-200,144,-744
-168,160,-824
-136,192,-856
-96,144,-784
-96,40,-808
-176,112,-912
-248,88,-896
-328,72,-976
-144,-64,-864
-240,-120,-952
-328,-512,-712
-416,-296,-1120
-520,-280,-1008
-392,-288,-928
-392,-304,-912

[INFO    ] JS: wearable_gestures: undefinedundefined
3240,208,-1344
208,2128,-1104
-368,3104,-1688
-2120,2080,-328
-1360,2088,-816
-1216,784,-96
-1128,384,-256
-912,304,-240
-808,352,-272
-792,400,-344
-840,456,-488
-800,672,-520
-768,816,-408
-720,984,-256
-720,1120,-24
-720,1144,8
-728,1048,72
-728,944,24
-688,824,32
-608,704,32
-560,648,-96
-424,616,-16
-456,552,-600
-312,864,192

[INFO    ] JS: wearable_gestures: undefinedundefined
-480,2360,1000
-272,2520,1032
-176,328,-1200
-584,-184,288
-784,-1072,-624
-784,-1224,152
-80,-1480,224
-384,1304,3072
-312,2320,-40
176,1816,568
88,624,184
-440,-144,248
-904,-1320,-216
-680,-2336,-792
1320,872,1376
-328,2472,576
168,1432,120
-8,824,168
-72,544,344
-88,504,72
-96,576,-56
-16,736,-64
-64,792,-40
-96,880,144

[INFO    ] Disabling application logging...


