-216
-1056
-1672
-1872
-1600
-1520
-1800
-840
1616
2848
2808
3424
3008
2504
1520
304
-696
-1408
-1848
-2488
-2824
-3072
-2280
896
2920
2552
1176
976
728
752
648
560
552
672
792
880
888
944
992
1064
984
928
880
800
856
872
600
392
264
288
328
400
296
264
328
392
432
464
496
520
280
1000
920
800
768
664
544
464
456
440
424
392
