96,1752,928
232,1152,800
416,640,504
520,-16,328
488,-400,576
416,-408,160
464,-1040,-696
392,-1632,-976
152,-1736,-392
-120,-1224,808
-264,-480,328
-160,248,-2848
-952,1632,-3312
-2088,2856,288
-3088,3160,360
-1992,2000,64
-664,1800,640
-128,1592,1120
-40,1432,1096
-112,1248,568
-168,840,264
-128,632,176
-168,704,-24
-200,672,-312
