-496,2176,856
-72,1720,560
400,808,152
480,-136,-208
-8,-728,-360
-208,-1192,16
-104,-1792,-224
-80,-1936,-424
-280,-1424,120
-304,-768,576
-160,-256,984
-80,520,-1088
-312,2064,-1488
-1280,3072,-960
-2576,3032,248
-2312,2216,-1264
-1072,2216,-808
-240,2776,728
-240,2624,992
-8,1856,456
424,976,32
560,152,-32
112,-320,-96
-152,-544,128
