-1376,2592,-1224
-1032,2712,-976
-752,2456,-712
-328,1704,-504
200,968,-200
368,-16,48
16,-784,168
-384,-1008,656
-768,-792,1112
-1184,-600,888
-1328,-952,976
-1008,-1312,1272
-688,-1496,1080
-376,-936,-432
544,1320,-2712
840,2704,-1656
-560,3392,-432
-2320,3720,-760
-2048,3328,-1232
-952,2632,-656
-400,2424,-144
-144,1840,-160
192,840,-16
